X Y
-4.425478 -4.059110
-3.915802 -3.888884
-0.571831 -0.798538
-5.494554 -5.372574
-1.727925 -1.446577
6.327439 5.364378
-3.654748 -3.520560
5.631296 5.140313
-4.450340 -4.082370
-1.218249 -1.427704
-9.683840 -10.353857
6.078816 5.813322
-7.284635 -7.192359
-12.418686 -12.648033
11.635526 12.141701
-16.073435 -15.251472
6.464181 6.460340
-7.831604 -8.000448
1.180956 1.448055
-5.656158 -4.524005
-3.779060 -2.908886
14.134180 14.309332
2.971037 3.685180
7.931053 7.497494
-5.047034 -5.238452
3.965526 3.353815
-2.287326 -2.018340
-5.519416 -6.034930
2.784570 2.804622
-2.100859 -2.003729
9.609254 9.550452
-0.149173 0.388487
4.276304 4.234853
1.516596 2.022340
-1.727925 -2.152267
2.971037 2.062850
-2.312188 -3.080349
0.174036 -0.817304
3.716904 5.052936
-3.033193 -3.140839
-3.319108 -3.498751
2.473792 2.199844
0.211329 0.338249
1.379854 0.886129
1.877099 2.313007
-0.161605 0.405789
2.747277 3.443439
-1.454441 -1.973574
-3.169935 -3.645021
0.136742 -0.185151
0.696143 0.369544
-1.131232 -1.498436
1.106369 1.627853
2.374343 2.780139
-0.559400 -0.966651
-2.349481 -2.626187
-2.697552 -3.126222
2.013841 2.298771
0.310778 -0.022079
4.785980 5.655328
-1.976548 -2.040599
1.889530 2.366945
-0.509676 -0.442807
-0.049724 -0.074795
2.697552 3.458673
2.747277 3.036349
-0.721005 -1.099867
-0.087018 -0.197991
0.447520 0.617333
1.305267 1.417650
2.548379 3.164493
0.062156 0.760512
3.915802 3.880256
2.113290 2.571410
-1.354992 -1.966245
-1.292836 -1.629331
-8.577471 -8.811782
2.361912 2.801749
0.770729 0.934133
2.535948 2.311462
-0.808023 -1.037762
-0.186467 0.018423
-0.994489 -0.866306
0.733436 0.324352
0.621556 0.261282
-3.381264 -3.665643
1.466872 1.706995
-3.530437 -3.260136
2.884019 2.921995
1.056645 0.881480
-0.372934 -0.361539
0.447520 0.552792
2.212739 2.130303
-1.877099 -2.186605
0.845316 0.556890
-1.727925 -2.091972
1.790081 2.128617
0.049724 -0.208684
2.647828 2.418118
1.056645 1.370806
-0.621556 -0.542239
-0.285916 -0.202889
0.037293 -0.313615
0.745867 1.120236
0.770729 0.679787
-1.628476 -1.266561
-0.845316 -1.396461
0.534538 0.414352
-0.957196 -0.877112
0.758298 0.716683
-1.056645 -1.651964
0.546969 -0.379400
1.106369 0.769763
0.770729 0.644102
1.727925 1.900991
0.845316 0.517952
0.211329 0.456826
1.616045 1.988558
-0.472382 -0.159188
1.305267 0.646582
-0.360502 -0.801697
0.149173 0.273100
-0.385365 -0.762879
-0.298347 -0.395654
-0.385365 -0.396893
0.211329 -0.100168
0.857747 0.153578
1.678201 2.175904
-0.261053 0.111157
0.372934 0.969750
0.708574 1.037962
0.708574 0.607140
-0.969627 -1.123945
0.944765 0.761171
1.976548 2.118855
-3.455851 -2.862970
-0.696143 -0.164693
-2.797001 -2.744661
1.988979 1.498806
-1.802512 -1.655634
0.596694 0.809115
1.466872 1.363608
0.012431 -0.208526
0.161605 0.388433
-0.584263 -0.321668
-1.093938 -1.244105
-2.287326 -2.616100
0.646418 0.477577
-2.386775 -2.461576
0.248622 0.029033
1.665770 1.539870
1.877099 2.356327
-0.596694 -0.925165
1.491734 1.238659
0.161605 -0.073628
-0.596694 -0.157852
2.088428 1.976033
-1.665770 -1.725207
2.374343 2.207179
0.534538 1.284183
0.708574 0.294506
1.093938 0.973948
-0.683711 -1.122275
-0.721005 -0.347652
-0.087018 0.203125
0.484814 0.402839
-1.790081 -1.584242
0.497245 0.509924
-0.435089 -0.529867
0.671280 1.220270
-0.124311 -0.673717
-2.846726 -2.937305
-0.994489 -1.522082
-4.263873 -4.005959
0.646418 0.823509
-0.733436 -0.554148
1.988979 2.292141
2.560810 2.506106
1.665770 0.325114
2.424068 2.639299
-0.298347 -0.418900
3.667180 6.378617
1.118801 1.542324
-0.099449 -0.625620
-1.342561 -1.589094
1.703063 2.303986
1.988979 2.749302
-0.696143 -0.734287
-1.442010 -1.461520
0.186467 0.274858
-0.932334 -0.878763
1.392285 1.981494
1.914392 2.441009
-0.721005 -0.692089
0.161605 -0.125043
-1.131232 -1.456045
0.783160 0.997274
0.248622 0.923862
0.360502 0.806162
1.031783 1.287040
-0.609125 -0.857095
0.435089 0.449597
-0.435089 -0.467988
-0.285916 -0.053685
0.198898 0.065382
-0.770729 -0.964081
1.404716 1.432781
-0.186467 -0.330308
0.609125 0.298001
-0.509676 -0.489957
0.149173 -0.004315
-0.832885 -0.905443
0.472382 0.706293
0.285916 0.201755
0.845316 0.664179
-0.273485 -0.142967
0.298347 0.408417
0.808023 0.703835
1.175823 0.955865
-0.821049 -0.832717
0.243274 0.201932
-0.425729 -0.406365
0.567639 0.339939
0.750094 0.540161
-0.466275 -0.455057
0.293956 0.487971
0.111500 0.116510
0.314228 0.168563
0.932549 0.765177
0.172319 0.185654
-0.527093 -0.522262
-0.030409 -0.083353
-0.091228 -0.163328
-0.587911 -0.507228
-1.591415 -1.514581
0.669003 0.685785
0.040546 0.046718
0.435865 0.428970
-2.118508 -2.004157
0.516957 0.557312
1.459642 1.372239
1.702916 1.494329
0.304092 0.206051
-0.952822 -0.904014
0.608184 0.663831
0.000000 0.158493
0.952822 0.746464
-0.435865 -0.493005
-0.091228 -0.064485
-0.567639 -0.580608
0.405456 0.402346
-0.446002 -0.235182
-0.790639 -0.771572
-3.608559 -3.125041
-3.192967 -2.993987
-0.466275 -0.614781
-4.480290 -4.136255
-1.408960 -1.113695
5.159429 4.129945
-2.980102 -2.710420
4.591790 3.957441
-3.628832 -3.142949
-0.993367 -1.099166
-7.896258 -7.971262
4.956701 4.475580
-5.939932 -5.537277
-10.126266 -9.737510
9.487673 9.347693
-13.106368 -11.741854
5.270929 4.973708
-6.385934 -6.159412
0.962958 1.114834
-4.612063 -3.482956
-3.081466 -2.239503
11.525090 11.016516
2.422600 2.837159
6.467025 5.772196
-4.115379 -4.032997
3.233512 2.582046
-1.865098 -1.553886
-4.500563 -4.646192
2.270554 2.159232
-1.713052 -1.542637
7.835439 7.352734
-0.121637 0.299090
3.486922 3.260343
1.236641 1.556966
-1.408960 -1.656995
2.422600 1.588154
-1.885371 -2.371509
0.141910 -0.629229
3.030784 3.890171
-2.473282 -2.418080
-2.706419 -2.693630
2.017144 1.693623
0.172319 0.260412
1.125141 0.682216
1.530597 1.780746
-0.131773 0.312410
2.240145 2.651046
-1.185959 -1.519422
-2.584783 -2.806241
0.111500 -0.142544
0.567639 0.284506
-0.922413 -1.153621
0.902140 1.253257
1.936053 2.140383
-0.456138 -0.744209
-1.915780 -2.021857
-2.199599 -2.406826
1.642097 1.769785
0.253410 -0.016998
3.902515 4.353943
-1.611688 -1.571023
1.540733 1.822271
-0.415593 -0.340910
-0.040546 -0.057583
2.199599 2.662775
2.240145 2.337634
-0.587911 -0.846770
-0.070955 -0.152430
0.364910 0.475274
1.064322 1.091425
2.077963 2.436290
0.050682 0.585505
3.192967 2.987344
1.723188 1.979686
-1.104868 -1.513779
-1.054186 -1.254395
-6.994118 -6.784044
1.925916 2.157020
0.628457 0.719174
2.067826 1.779556
-0.658866 -0.798956
-0.152046 0.014183
-0.810912 -0.666955
0.598048 0.249713
0.506820 0.201157
-2.757101 -2.822117
1.196095 1.314187
-2.878738 -2.509924
2.351645 2.249595
0.861594 0.678637
-0.304092 -0.278343
0.364910 0.425585
1.804280 1.640084
-1.530597 -1.683431
0.689275 0.428741
-1.408960 -1.610574
1.459642 1.638786
0.040546 -0.160662
2.159054 1.861669
0.861594 1.055361
-0.506820 -0.417461
-0.233137 -0.156201
0.030409 -0.241447
0.608184 0.862451
0.628457 0.523357
-1.327869 -0.975104
-0.689275 -1.075112
0.435865 0.319003
-0.780503 -0.675274
0.618321 0.551762
-0.861594 -1.271820
0.446002 -0.292094
0.902140 0.592628
0.628457 0.495883
1.408960 1.463541
0.689275 0.398762
0.172319 0.351703
1.317732 1.530957
-0.385183 -0.122556
1.064322 0.497793
-0.293956 -0.617213
0.121637 0.210255
-0.314228 -0.587328
-0.243274 -0.304608
-0.314228 -0.305562
0.172319 -0.077118
0.699412 0.118237
1.368414 1.675193
-0.212864 0.085578
0.304092 0.746595
0.577775 0.799109
0.577775 0.467427
-0.790639 -0.865307
0.770367 0.586013
1.611688 1.631271
-2.817920 -2.204153
-0.567639 -0.126794
-2.280691 -2.113069
1.621824 1.153905
-1.469778 -1.274645
0.486547 0.622924
1.196095 1.049819
0.010136 -0.160541
0.131773 0.299048
-0.476411 -0.247647
-0.892003 -0.957816
-1.865098 -2.014092
0.527093 0.367678
-1.946189 -1.895126
0.202728 0.022352
1.358278 1.185520
1.530597 1.814097
-0.486547 -0.712269
1.216368 0.953623
0.131773 -0.056685
-0.486547 -0.121528
1.702916 1.521315
-1.358278 -1.328208
1.936053 1.699270
0.435865 0.988671
0.577775 0.226735
0.892003 0.749827
-0.557502 -0.864021
-0.587911 -0.267652
-0.070955 0.156383
0.395320 0.310139
-1.459642 -1.219681
0.405456 0.392582
-0.354774 -0.407935
0.547366 0.939466
-0.101364 -0.518684
-2.321236 -2.261382
-0.810912 -1.171826
-3.476786 -3.084121
0.527093 0.634006
-0.598048 -0.426629
1.621824 1.764681
2.088099 1.929410
1.358278 0.250300
1.976598 2.031952
-0.243274 -0.322504
2.990239 4.910791
0.912276 1.187410
-0.081091 -0.481654
-1.094731 -1.223417
1.388687 1.773800
1.621824 2.116642
-0.567639 -0.565315
-1.175823 -1.125200
0.152046 0.211609
-0.760230 -0.676545
1.135277 1.525519
1.561006 1.879292
-0.587911 -0.532828
0.131773 -0.096269
-0.922413 -1.120985
0.638593 0.767785
0.202728 0.711266
0.293956 0.620650
0.841321 0.990871
-0.496684 -0.659863
0.354774 0.346137
-0.354774 -0.360296
-0.233137 -0.041331
0.162182 0.050337
-0.628457 -0.742230
1.145413 1.103074
-0.152046 -0.254299
0.496684 0.229426
-0.415593 -0.377209
0.121637 -0.003322
-0.679139 -0.697085
0.385183 0.543764
0.233137 0.155328
0.689275 0.511340
-0.223001 -0.110068
0.243274 0.314433
0.658866 0.541871
1.240001 1.078732
-0.865863 -0.939754
0.256552 0.227888
-0.448966 -0.458599
0.598621 0.383635
0.791035 0.609593
-0.491725 -0.513550
0.310000 0.550695
0.117586 0.131486
0.331380 0.190231
0.983449 0.863533
0.181724 0.209518
-0.555863 -0.589394
-0.032069 -0.094067
-0.096207 -0.184323
-0.620001 -0.572428
-1.678277 -1.709266
0.705518 0.773936
0.042759 0.052724
0.459656 0.484110
-2.234140 -2.261772
0.545173 0.628948
1.539312 1.548627
1.795864 1.686411
0.320690 0.232537
-1.004828 -1.020217
0.641380 0.749160
0.000000 0.178865
1.004828 0.842415
-0.459656 -0.556377
-0.096207 -0.072773
-0.598621 -0.655240
0.427587 0.454064
-0.470345 -0.265412
-0.833794 -0.870750
-3.805520 -3.526735
-3.367244 -3.378835
-0.491725 -0.693805
-4.724832 -4.667931
-1.485863 -1.256850
5.441039 4.660810
-3.142761 -3.058819
4.842418 4.466132
-3.826900 -3.546944
-1.047587 -1.240453
-8.327248 -8.995890
5.227246 5.050872
-6.264143 -6.249040
-10.678975 -10.989172
10.005526 10.549249
-13.821736 -13.251155
5.558625 5.613030
-6.734489 -6.951144
1.015518 1.258135
-4.863797 -3.930657
-3.249658 -2.527369
12.154148 12.432582
2.554830 3.201848
6.820006 6.514156
-4.340004 -4.551399
3.410003 2.913943
-1.966898 -1.753623
-4.746211 -5.243415
2.394485 2.436780
-1.806553 -1.740929
8.263110 8.297857
-0.128276 0.337535
3.677245 3.679429
1.304139 1.757099
-1.485863 -1.869985
2.554830 1.792296
-1.988278 -2.676344
0.149655 -0.710110
3.196210 4.390215
-2.608278 -2.728901
-2.854140 -3.039870
2.127243 1.911322
0.181724 0.293886
1.186553 0.769908
1.614139 2.009643
-0.138966 0.352568
2.362416 2.991812
-1.250691 -1.714728
-2.725864 -3.166956
0.117586 -0.160867
0.598621 0.321076
-0.972759 -1.301908
0.951380 1.414350
2.041726 2.415508
-0.481035 -0.839869
-2.020347 -2.281747
-2.319657 -2.716200
1.731726 1.997274
0.267242 -0.019183
4.115521 4.913600
-1.699657 -1.772963
1.624829 2.056506
-0.438276 -0.384730
-0.042759 -0.064985
2.319657 3.005048
2.362416 2.638115
-0.620001 -0.955614
-0.074828 -0.172023
0.384828 0.536366
1.122415 1.231718
2.191381 2.749452
0.053448 0.660766
3.367244 3.371338
1.817243 2.234155
-1.165173 -1.708361
-1.111725 -1.415635
-7.375868 -7.656067
2.031036 2.434283
0.662759 0.811616
2.180692 2.008300
-0.694828 -0.901654
-0.160345 0.016006
-0.855173 -0.752685
0.630690 0.281812
0.534483 0.227013
-2.907589 -3.184873
1.261380 1.483113
-3.035865 -2.832551
2.480002 2.538759
0.908621 0.765869
-0.320690 -0.314121
0.384828 0.480290
1.902760 1.850901
-1.614139 -1.899820
0.726897 0.483851
-1.485863 -1.817598
1.539312 1.849437
0.042759 -0.181314
2.276898 2.100968
0.908621 1.191017
-0.534483 -0.471122
-0.245862 -0.176279
0.032069 -0.272482
0.641380 0.973310
0.662759 0.590629
-1.400346 -1.100444
-0.726897 -1.213307
0.459656 0.360008
-0.823104 -0.762074
0.652070 0.622686
-0.908621 -1.435300
0.470345 -0.329640
0.951380 0.668804
0.662759 0.559624
1.485863 1.651665
0.726897 0.450019
0.181724 0.396911
1.389656 1.727747
-0.406207 -0.138310
1.122415 0.561779
-0.310000 -0.696550
0.128276 0.237282
-0.331380 -0.662823
-0.256552 -0.343762
-0.331380 -0.344838
0.181724 -0.087030
0.737587 0.133435
1.443105 1.890522
-0.224483 0.096578
0.320690 0.842562
0.609311 0.901827
0.609311 0.527510
-0.833794 -0.976534
0.812414 0.661339
1.699657 1.840955
-2.971727 -2.487476
-0.598621 -0.143092
-2.405174 -2.384683
1.710346 1.302229
-1.550001 -1.438489
0.513104 0.702995
1.261380 1.184763
0.010690 -0.181176
0.138966 0.337487
-0.502414 -0.279479
-0.940690 -1.080934
-1.966898 -2.272983
0.555863 0.414940
-2.052416 -2.138726
0.213793 0.025225
1.432415 1.337907
1.614139 2.047282
-0.513104 -0.803825
1.282760 1.076202
0.138966 -0.063971
-0.513104 -0.137149
1.795864 1.716865
-1.432415 -1.498936
2.041726 1.917695
0.459656 1.115755
0.609311 0.255880
0.940690 0.846210
-0.587932 -0.975083
-0.620001 -0.302056
-0.074828 0.176484
0.416897 0.350004
-1.539312 -1.376459
0.427587 0.443044
-0.374138 -0.460372
0.577242 1.060225
-0.106897 -0.585355
-2.447933 -2.552061
-0.855173 -1.322452
-3.666555 -3.480555
0.555863 0.715501
-0.630690 -0.481468
1.710346 1.991514
2.202071 2.177416
1.432415 0.282474
2.084485 2.293140
-0.256552 -0.363959
3.153451 5.542025
0.962070 1.340040
-0.085517 -0.543566
-1.154484 -1.380675
1.464484 2.001805
1.710346 2.388716
-0.598621 -0.637981
-1.240001 -1.269833
0.160345 0.238809
-0.801725 -0.763508
1.197242 1.721610
1.646208 2.120857
-0.620001 -0.601318
0.138966 -0.108643
-0.972759 -1.265077
0.673449 0.866476
0.213793 0.802693
0.310000 0.700429
0.887242 1.118237
-0.523794 -0.744682
0.374138 0.390630
-0.374138 -0.406609
-0.245862 -0.046644
0.171035 0.056807
-0.662759 -0.837637
1.207932 1.244864
-0.160345 -0.286986
0.523794 0.258916
-0.438276 -0.425696
0.128276 -0.003749
-0.716208 -0.786689
0.406207 0.613659
0.245862 0.175293
0.726897 0.577068
-0.235173 -0.124216
0.256552 0.354851
0.694828 0.611523
1.090773 0.928887
-0.761660 -0.809214
0.225677 0.196232
-0.394935 -0.394896
0.526580 0.330345
0.695838 0.524916
-0.432548 -0.442214
0.272693 0.474198
0.103435 0.113221
0.291500 0.163806
0.865095 0.743581
0.159855 0.180414
-0.488967 -0.507522
-0.028210 -0.081001
-0.084629 -0.158719
-0.545386 -0.492912
-1.476304 -1.471834
0.620612 0.666429
0.037613 0.045400
0.404338 0.416863
-1.965271 -1.947592
0.479564 0.541582
1.354063 1.333509
1.579740 1.452154
0.282096 0.200235
-0.883902 -0.878500
0.564193 0.645095
0.000000 0.154019
0.883902 0.725396
-0.404338 -0.479091
-0.084629 -0.062665
-0.526580 -0.564221
0.376128 0.390991
-0.413741 -0.228544
-0.733451 -0.749795
-3.347543 -3.036841
-2.962012 -2.909485
-0.432548 -0.597430
-4.156220 -4.019514
-1.307046 -1.082263
4.786235 4.013383
-2.764544 -2.633922
4.259655 3.845747
-3.366350 -3.054243
-0.921515 -1.068143
-7.325102 -7.746283
4.598171 4.349262
-5.510282 -5.380994
-9.393809 -9.462681
8.801406 9.083866
-12.158353 -11.410454
4.889670 4.833332
-5.924023 -5.985570
0.893305 1.083369
-4.278461 -3.384654
-2.858576 -2.176296
10.691452 10.705588
2.247368 2.757084
5.999249 5.609283
-3.817704 -3.919170
2.999625 2.509171
-1.730191 -1.510030
-4.175026 -4.515059
2.106319 2.098290
-1.589143 -1.499098
7.268683 7.145212
-0.112839 0.290648
3.234705 3.168324
1.147192 1.513023
-1.307046 -1.610228
2.247368 1.543330
-1.748997 -2.304577
0.131645 -0.611469
2.811560 3.780376
-2.294384 -2.349833
-2.510658 -2.617605
1.871239 1.645823
0.159855 0.253062
1.043757 0.662961
1.419885 1.730486
-0.122242 0.303593
2.078110 2.576224
-1.100176 -1.476538
-2.397819 -2.727038
0.103435 -0.138521
0.526580 0.276476
-0.855692 -1.121061
0.836886 1.217885
1.796013 2.079973
-0.423145 -0.723204
-1.777207 -1.964793
-2.040497 -2.338896
1.523320 1.719835
0.235080 -0.016518
3.620237 4.231058
-1.495111 -1.526683
1.429288 1.770840
-0.385532 -0.331288
-0.037613 -0.055958
2.040497 2.587621
2.078110 2.271658
-0.545386 -0.822871
-0.065822 -0.148128
0.338516 0.461860
0.987337 1.060621
1.927658 2.367529
0.047016 0.568980
2.962012 2.903030
1.598546 1.923812
-1.024950 -1.471054
-0.977934 -1.218991
-6.488216 -6.592572
1.786610 2.096140
0.582999 0.698876
1.918255 1.729330
-0.611209 -0.776406
-0.141048 0.013783
-0.752257 -0.648131
0.554789 0.242665
0.470161 0.195479
-2.557674 -2.742467
1.109579 1.277096
-2.670512 -2.439085
2.181545 2.186103
0.799273 0.659483
-0.282096 -0.270487
0.338516 0.413574
1.673772 1.593795
-1.419885 -1.635918
0.639418 0.416640
-1.307046 -1.565118
1.354063 1.592534
0.037613 -0.156128
2.002884 1.809125
0.799273 1.025575
-0.470161 -0.405679
-0.216274 -0.151792
0.028210 -0.234632
0.564193 0.838109
0.582999 0.508586
-1.231821 -0.947583
-0.639418 -1.044769
0.404338 0.309999
-0.724047 -0.656215
0.573596 0.536189
-0.799273 -1.235924
0.413741 -0.283850
0.836886 0.575901
0.582999 0.481888
1.307046 1.422235
0.639418 0.387508
0.159855 0.341777
1.222418 1.487748
-0.357322 -0.119097
0.987337 0.483743
-0.272693 -0.599793
0.112839 0.204321
-0.291500 -0.570751
-0.225677 -0.296010
-0.291500 -0.296937
0.159855 -0.074941
0.648822 0.114900
1.269434 1.627912
-0.197467 0.083163
0.282096 0.725523
0.535983 0.776556
0.535983 0.454235
-0.733451 -0.840885
0.714644 0.569474
1.495111 1.585231
-2.614093 -2.141944
-0.526580 -0.123216
-2.115723 -2.053430
1.504514 1.121338
-1.363466 -1.238670
0.451354 0.605343
1.109579 1.020189
0.009403 -0.156009
0.122242 0.290608
-0.441951 -0.240657
-0.827483 -0.930783
-1.730191 -1.957246
0.488967 0.357301
-1.805417 -1.841638
0.188064 0.021721
1.260030 1.152061
1.419885 1.762896
-0.451354 -0.692166
1.128385 0.926708
0.122242 -0.055085
-0.451354 -0.118098
1.579740 1.478378
-1.260030 -1.290721
1.796013 1.651310
0.404338 0.960767
0.535983 0.220336
0.827483 0.728664
-0.517177 -0.839635
-0.545386 -0.260097
-0.065822 0.151969
0.366725 0.301385
-1.354063 -1.185257
0.376128 0.381502
-0.329112 -0.396422
0.507773 0.912950
-0.094032 -0.504044
-2.153336 -2.197557
-0.752257 -1.138752
-3.225302 -2.997075
0.488967 0.616112
-0.554789 -0.414588
1.504514 1.714875
1.937062 1.874954
1.260030 0.243236
1.833626 1.974603
-0.225677 -0.313402
2.773947 4.772190
0.846289 1.153896
-0.075226 -0.468060
-1.015547 -1.188887
1.288240 1.723737
1.504514 2.056903
-0.526580 -0.549360
-1.090773 -1.093442
0.141048 0.205636
-0.705241 -0.657450
1.053160 1.482463
1.448095 1.826251
-0.545386 -0.517789
0.122242 -0.093552
-0.855692 -1.089346
0.592402 0.746115
0.188064 0.691192
0.272693 0.603133
0.780467 0.962905
-0.460757 -0.641239
0.329112 0.336368
-0.329112 -0.350127
-0.216274 -0.040165
0.150451 0.048916
-0.582999 -0.721282
1.062563 1.071941
-0.141048 -0.247121
0.460757 0.222951
-0.385532 -0.366563
0.112839 -0.003229
-0.630015 -0.677411
0.357322 0.528417
0.216274 0.150944
0.639418 0.496908
-0.206871 -0.106961
0.225677 0.305559
0.611209 0.526577
1.217835 1.018503
-0.850385 -0.887284
0.251966 0.215164
-0.440940 -0.432994
0.587920 0.362215
0.776895 0.575557
-0.482935 -0.484877
0.304459 0.519947
0.115484 0.124145
0.325456 0.179609
0.965869 0.815319
0.178476 0.197820
-0.545926 -0.556486
-0.031496 -0.088815
-0.094487 -0.174031
-0.608918 -0.540467
-1.648277 -1.613831
0.692906 0.730724
0.041994 0.049780
0.451439 0.457080
-2.194203 -2.135488
0.535428 0.593832
1.511795 1.462161
1.763761 1.592252
0.314957 0.219553
-0.986866 -0.963254
0.629915 0.707332
0.000000 0.168879
0.986866 0.795380
-0.451439 -0.525312
-0.094487 -0.068710
-0.587920 -0.618655
0.419943 0.428712
-0.461937 -0.250593
-0.818889 -0.822133
-3.737494 -3.329824
-3.307052 -3.190182
-0.482935 -0.655068
-4.640372 -4.407302
-1.459302 -1.186675
5.343777 4.400579
-3.086582 -2.888033
4.755856 4.216771
-3.758491 -3.348905
-1.028861 -1.171193
-8.178393 -8.493616
5.133805 4.768863
-6.152167 -5.900133
-10.488080 -10.375605
9.826670 9.960244
-13.574663 -12.511293
5.459261 5.299633
-6.614105 -6.563036
0.997365 1.187888
-4.776853 -3.711193
-3.191568 -2.386257
11.936884 11.738424
2.509160 3.023077
6.698093 6.150446
-4.262423 -4.297277
3.349047 2.751247
-1.931739 -1.655712
-4.661369 -4.950655
2.351682 2.300726
-1.774260 -1.643726
8.115402 7.834556
-0.125983 0.318689
3.611511 3.473992
1.280827 1.658993
-1.459302 -1.765577
2.509160 1.692225
-1.952736 -2.526914
0.146980 -0.670462
3.139075 4.145092
-2.561653 -2.576536
-2.803121 -2.870142
2.089217 1.804606
0.178476 0.277477
1.165342 0.726921
1.585285 1.897437
-0.136482 0.332883
2.320186 2.824768
-1.228334 -1.618989
-2.677138 -2.990133
0.115484 -0.151885
0.587920 0.303150
-0.955371 -1.229217
0.934374 1.335382
2.005229 2.280641
-0.472436 -0.792976
-1.984231 -2.154349
-2.278192 -2.564544
1.700770 1.885759
0.262464 -0.018112
4.041953 4.639255
-1.669274 -1.673972
1.595784 1.941684
-0.430442 -0.363249
-0.041994 -0.061357
2.278192 2.837265
2.320186 2.490819
-0.608918 -0.902258
-0.073490 -0.162418
0.377949 0.506419
1.102351 1.162946
2.152209 2.595939
0.052493 0.623873
3.307052 3.183104
1.784758 2.109414
-1.144345 -1.612976
-1.091852 -1.336595
-7.244019 -7.228599
1.994730 2.298368
0.650912 0.766301
2.141710 1.896169
-0.682408 -0.851311
-0.157479 0.015113
-0.839886 -0.710660
0.619416 0.266077
0.524929 0.214338
-2.855613 -3.007049
1.238832 1.400306
-2.981596 -2.674399
2.435670 2.397010
0.892379 0.723107
-0.314957 -0.296583
0.377949 0.453474
1.868747 1.747559
-1.585285 -1.793745
0.713903 0.456836
-1.459302 -1.716115
1.511795 1.746176
0.041994 -0.171190
2.236197 1.983663
0.892379 1.124518
-0.524929 -0.444817
-0.241467 -0.166436
0.031496 -0.257269
0.629915 0.918967
0.650912 0.557652
-1.375314 -1.039002
-0.713903 -1.145564
0.451439 0.339907
-0.808391 -0.719524
0.640413 0.587919
-0.892379 -1.355162
0.461937 -0.311235
0.934374 0.631462
0.650912 0.528378
1.459302 1.559447
0.713903 0.424893
0.178476 0.374750
1.364815 1.631280
-0.398946 -0.130587
1.102351 0.530413
-0.304459 -0.657659
0.125983 0.224033
-0.325456 -0.625815
-0.251966 -0.324568
-0.325456 -0.325585
0.178476 -0.082171
0.724402 0.125985
1.417308 1.784967
-0.220470 0.091186
0.314957 0.795519
0.598419 0.851475
0.598419 0.498057
-0.818889 -0.922010
0.797892 0.624414
1.669274 1.738168
-2.918605 -2.348590
-0.587920 -0.135103
-2.362180 -2.251537
1.679773 1.229520
-1.522294 -1.358172
0.503932 0.663744
1.238832 1.118613
0.010499 -0.171061
0.136482 0.318644
-0.493433 -0.263875
-0.923875 -1.020581
-1.931739 -2.146074
0.545926 0.391772
-2.015727 -2.019313
0.209972 0.023817
1.406810 1.263207
1.585285 1.932974
-0.503932 -0.758944
1.259829 1.016113
0.136482 -0.060399
-0.503932 -0.129491
1.763761 1.621006
-1.406810 -1.415245
2.005229 1.810623
0.451439 1.053459
0.598419 0.241593
0.923875 0.798962
-0.577422 -0.920640
-0.608918 -0.285191
-0.073490 0.166630
0.409445 0.330462
-1.511795 -1.299606
0.419943 0.418307
-0.367450 -0.434667
0.566923 1.001028
-0.104986 -0.552673
-2.404175 -2.409570
-0.839886 -1.248615
-3.601013 -3.286222
0.545926 0.675552
-0.619416 -0.454586
1.679773 1.880320
2.162707 2.055843
1.406810 0.266702
2.047223 2.165106
-0.251966 -0.343638
3.097081 5.232593
0.944872 1.265220
-0.083989 -0.513217
-1.133847 -1.303587
1.438305 1.890037
1.679773 2.255345
-0.587920 -0.602360
-1.217835 -1.198934
0.157479 0.225475
-0.787393 -0.720879
1.175841 1.625486
1.616781 2.002441
-0.608918 -0.567744
0.136482 -0.102577
-0.955371 -1.194443
0.661410 0.818097
0.209972 0.757875
0.304459 0.661321
0.871382 1.055802
-0.514430 -0.703104
0.367450 0.368820
-0.367450 -0.383906
-0.241467 -0.044040
0.167977 0.053635
-0.650912 -0.790868
1.186339 1.175358
-0.157479 -0.270963
0.514430 0.244460
-0.430442 -0.401928
0.125983 -0.003540
-0.703405 -0.742765
0.398946 0.579396
0.241467 0.165506
0.713903 0.544848
-0.230969 -0.117280
0.251966 0.335038
0.682408 0.577379
0.729806 0.586978
-0.509606 -0.511355
0.150994 0.124002
-0.264240 -0.249541
0.352320 0.208750
0.465566 0.331702
-0.289406 -0.279442
0.182452 0.299653
0.069206 0.071546
0.195034 0.103512
0.578812 0.469880
0.106954 0.114006
-0.327155 -0.320711
-0.018874 -0.051186
-0.056623 -0.100297
-0.364903 -0.311479
-0.987755 -0.930074
0.415235 0.421127
0.025166 0.028689
0.270532 0.263422
-1.314910 -1.230713
0.320863 0.342234
0.905966 0.842665
1.056961 0.917638
0.188743 0.126532
-0.591395 -0.555137
0.377486 0.407646
0.000000 0.097327
0.591395 0.458389
-0.270532 -0.302745
-0.056623 -0.039599
-0.352320 -0.356540
0.251657 0.247073
-0.276823 -0.144421
-0.490732 -0.473807
-2.239750 -1.919026
-1.981802 -1.838548
-0.289406 -0.377525
-2.780814 -2.539993
-0.874509 -0.683898
3.202340 2.536118
-1.849681 -1.664416
2.850019 2.430186
-2.252333 -1.930023
-0.616560 -0.674976
-4.901027 -4.894995
3.076511 2.748365
-3.686780 -3.400333
-6.285142 -5.979612
5.888782 5.740234
-8.134824 -7.210441
3.271545 3.054256
